player_id,avg_rating,rating_band,n_games,ZScoreBaseline_score,ZScoreBaseline_label,LOF_score,LOF_label,IsolationForest_score,IsolationForest_label,OneClassSVM_score,OneClassSVM_label,Autoencoder_score,Autoencoder_label,HDBSCAN_score,HDBSCAN_label,ACPLSubAutoencoder_score,ACPLSubAutoencoder_label,anomaly_votes,ensemble_flag,ensemble_confident
idhoo,1849.0,1800-2000,55,4.667562157962274,-1,-0.24082881304602255,1,-0.09369836847746993,1,-2.1205560512192196,1,0.42410883,1,1.0,1,0.14494333,1,0,False,False
LafferStyle,1271.5227272727273,1200-1400,44,1.1979725102797991,1,-0.202037880494369,1,-0.15623322669822287,1,-4.439632055218795,1,1.2579776,1,1.0,1,0.23852693,1,0,False,False
hamidlovesky,1654.6891891891892,1600-1800,74,1.7243120795533144,1,-0.14809242425019908,1,-0.13686002726658514,1,-5.697897631841838,1,1.042602,1,1.0,1,0.03691846,1,0,False,False
RaposaAkatsuki,1484.0,1400-1600,38,1.5179207017600633,1,-0.05945993989947085,1,-0.13192860449814303,1,-3.242791177944528,1,0.5375811,1,1.0,1,0.0019443525,1,0,False,False
kovach,1811.3333333333333,1800-2000,18,1.5402307801085897,1,-0.2912104517943994,1,-0.16325424077954975,1,-5.096036648937111,1,0.12572105,1,0.9156924157032453,1,0.0214059,1,0,False,False
Dolgov_Alexey,2272.25,2200+,12,2.3262780010350217,1,-0.1531457654433097,1,-0.15798375105633639,1,-3.348431205482899,1,0.5552569,1,1.0,1,0.15823227,1,0,False,False
Ngoahahaha,1417.6785714285713,1400-1600,28,1.4045029945126501,1,-0.13801314221158067,1,-0.15476732335493554,1,-4.872555088717811,1,1.0719165,1,0.9030551716138508,1,0.059739336,1,0,False,False
resigning-is-manly,1944.05,1800-2000,20,3.3053812357925434,1,-0.20779616727374495,1,-0.08054041473048734,1,-2.882846993817414,1,0.5093555,1,1.0,1,0.13966635,1,0,False,False
Tasev_N,1330.2432432432433,1200-1400,37,1.322913242012446,1,-0.20474642230692286,1,-0.15571945216491306,1,-3.9856153693146004,1,0.568419,1,1.0,1,0.11741272,1,0,False,False
Apollyon_Rex,1439.3863636363637,1400-1600,44,1.812093108931824,1,-0.23616659043067978,1,-0.14091304482548234,1,-4.809700716650377,1,0.284951,1,0.9193444873953107,1,0.061225407,1,0,False,False
DanTheMan99,1430.7142857142858,1400-1600,28,0.9494859702975239,1,-0.14204570438620112,1,-0.1802708179168273,1,-6.456988700055164,1,0.4291158,1,0.648891178482051,1,0.074613854,1,0,False,False
guty1993,1667.4245283018868,1600-1800,106,1.3253118884750816,1,-0.2743126577234549,1,-0.16056149318990404,1,-5.689084368566175,1,0.44520733,1,0.8297423534971706,1,0.14469935,1,0,False,False
kartapus-84,1864.8048780487804,1800-2000,41,1.0971210486810328,1,-0.25249830356139347,1,-0.16331988380998919,1,-5.726757419486742,1,0.3996037,1,1.0,1,0.027050678,1,0,False,False
Dzemali,1607.0266666666666,1600-1800,75,1.3255255453020118,1,-0.26132404264978715,1,-0.16545428889684743,1,-5.489766892200149,1,0.29358622,1,0.9179202195732347,1,0.09501937,1,0,False,False
HASSAN63,2042.6923076923076,2000-2200,65,1.9119612736397036,1,-0.1670968605349885,1,-0.1162647142613838,1,-6.551469926780691,1,0.5389891,1,1.0,1,0.080153555,1,0,False,False
viktor_borsdorf,2167.2,2000-2200,10,1.3828868271657282,1,-0.2569205732743036,1,-0.17631282364504097,1,-4.301186853442624,1,0.8732853,1,1.0,1,0.11101724,1,0,False,False
marcschwartz,1610.0,1600-1800,47,2.695922553786787,1,-0.09499133448003994,1,-0.14276268529367653,1,-3.7349679342132314,1,1.805096,-1,1.0,1,0.056476142,1,1,False,False
KAIPIRA,1624.095238095238,1600-1800,42,1.1112890517182585,1,-0.22353422484510288,1,-0.16715662066635611,1,-4.741084050800162,1,0.42693543,1,0.6575285108112736,1,0.014719003,1,0,False,False
sandrusa123,1819.878048780488,1800-2000,123,1.0073340658540653,1,-0.24820053673466602,1,-0.16835470208242875,1,-5.24417233395149,1,0.17730816,1,0.6443151455099484,1,0.01398097,1,0,False,False
cocal1949,1842.0603448275863,1800-2000,116,1.19335835113374,1,-0.18139799679945634,1,-0.16329047372994937,1,-4.333737145439664,1,0.69496506,1,0.4714909807044779,1,0.1390329,1,0,False,False
ET64,1704.1818181818182,1600-1800,11,2.175911885011488,1,-0.2798709303056581,1,-0.11559011112877493,1,-2.9007195552097924,1,0.26293793,1,1.0,1,0.02811505,1,0,False,False
atttmane,2091.1428571428573,2000-2200,21,1.4602038413543121,1,-0.22635039137111557,1,-0.14485416133484774,1,-4.9839059697837,1,0.16810322,1,1.0,1,0.109504275,1,0,False,False
razvan345,1686.351851851852,1600-1800,54,2.695922553786787,1,-0.21890375414314867,1,-0.1237399034943763,1,-4.44772834493413,1,2.2375448,-1,1.0,1,0.024110833,1,1,False,False
pyrov,1789.7142857142858,1600-1800,14,1.4552603724763824,1,-0.17524782151353557,1,-0.176047449786986,1,-5.03535855564295,1,0.27971277,1,0.8303011811765016,1,0.023553796,1,0,False,False
Fungi,1907.3296703296703,1800-2000,91,0.8820748883212824,1,-0.22964856995782923,1,-0.17226854379929118,1,-7.047750904007551,1,0.22515768,1,0.6475464078210874,1,0.014924831,1,0,False,False
krizzyd,1353.595744680851,1200-1400,47,1.081894367854889,1,-0.2318003849826744,1,-0.1738135041867261,1,-4.501873032048944,1,0.28499135,1,0.4870761918460763,1,0.12785614,1,0,False,False
glowox,1504.0666666666666,1400-1600,15,1.4537726025834947,1,-0.21668799908211134,1,-0.14266118883173934,1,-5.502392421633087,1,0.4904383,1,0.9176796194157855,1,0.048967022,1,0,False,False
Makrakanta,1630.1666666666667,1600-1800,6,2.468712434053034,1,-0.05769054071279722,1,-0.04690724174486649,1,-2.656368095977893,1,3.4008408,-1,1.0,1,0.070952475,1,1,False,False
waitz,1719.5555555555557,1600-1800,27,1.4952740730886485,1,-0.13485977558141204,1,-0.15468178446050967,1,-4.857698572580817,1,0.5347931,1,0.6574929402521688,1,0.050306097,1,0,False,False
israelsilva,2018.4864864864865,2000-2200,37,4.31661001510319,1,-0.25221763712647727,1,0.0001353092868057182,-1,-1.6596407984170014,1,0.25537455,1,1.0,1,0.10148686,1,0,False,False
Shaneg4015,1235.3532934131736,1200-1400,167,1.4297750217721297,1,-0.2610032160659661,1,-0.1652076458454908,1,-6.756779648095807,1,0.23668583,1,0.9144926167264791,1,0.08387504,1,0,False,False
Ciocirlan,1855.8947368421052,1800-2000,19,2.3459270207679315,1,-0.2648222484187195,1,-0.11961498304219398,1,-4.741911792436393,1,0.6310463,1,1.0,1,0.11651167,1,0,False,False
surajm10,2033.7619047619048,2000-2200,42,0.7570560912752594,1,-0.2628300125901739,1,-0.17765362694153713,1,-8.37185319690466,1,0.45524368,1,0.7419705492719317,1,0.06345438,1,0,False,False
Hg3oz,1846.6857142857143,1800-2000,70,1.5560481718403596,1,-0.13887912267733715,1,-0.1559286069054971,1,-6.610090196551465,1,1.464591,1,0.6645617842127781,1,0.01334073,1,0,False,False
dongman51,1215.8,1200-1400,30,3.821199768428299,1,0.06923907181015299,-1,-0.07155575321862567,1,-0.5304178207763526,1,2.4762087,-1,1.0,1,0.72717834,-1,2,True,False
fairnessfirst,1707.8,1600-1800,15,2.2179641155378347,1,-0.2319136255454508,1,-0.12284498027930979,1,-5.479236612714124,1,0.37422088,1,1.0,1,0.19761571,1,0,False,False
CCyanide4,1510.5,1400-1600,10,2.2965374793496967,1,-0.25261259350575194,1,-0.14510893812281234,1,-4.679790513719715,1,0.08364225,1,1.0,1,0.08808578,1,0,False,False
istanic,1767.857142857143,1600-1800,42,1.965082818269626,1,-0.2019702293980863,1,-0.14474545187276122,1,-3.4225767010313595,1,0.6365349,1,1.0,1,0.07623264,1,0,False,False
migue7,1870.4,1800-2000,25,4.189034730795017,1,-0.04429080467467594,1,-0.04950706814909578,1,-2.5873903471806567,1,0.20840095,1,1.0,1,0.18929358,1,0,False,False
andrestf,1768.2857142857142,1600-1800,7,1.55812694282977,1,-0.0987295297505375,1,-0.11901498291243306,1,-3.439377652402716,1,0.3181358,1,1.0,1,0.056840327,1,0,False,False
Trans-eng-esp,1719.8095238095239,1600-1800,21,1.8500553242644069,1,-0.18580206002905508,1,-0.14465898140639177,1,-4.140310469979604,1,0.42988443,1,1.0,1,0.12450598,1,0,False,False
dynamic727,1198.6470588235295,1000-1200,17,2.939743376403768,1,-0.1393383612439254,1,-0.11370339859113393,1,-4.858261244016661,1,0.6159055,1,1.0,1,0.3507818,1,0,False,False
Cersad,1978.0208333333333,1800-2000,48,1.23090221253241,1,-0.2626430986684789,1,-0.15144365186414888,1,-3.713310627666023,1,0.15853146,1,1.0,1,0.037455168,1,0,False,False
YusufP,2063.961038961039,2000-2200,77,1.9008477016831287,1,-0.18497219741074344,1,-0.1494990287410466,1,-6.499602889238257,1,0.50003153,1,1.0,1,0.07042989,1,0,False,False
dbetelu,2089.3417085427136,2000-2200,199,1.4241654912881265,1,-0.1886968527539319,1,-0.16094247378511622,1,-5.153135081960941,1,0.41653752,1,0.6387162762618553,1,0.09355082,1,0,False,False
Ipswich1979,1967.9166666666667,1800-2000,12,2.695922553786787,1,-0.22323375483434438,1,-0.11235070614165837,1,-3.3669851059912945,1,2.5450742,-1,1.0,1,0.07929405,1,1,False,False
Little_Mary,1674.4285714285713,1600-1800,21,1.8943834805541875,1,-0.18483691174189287,1,-0.12991136415217353,1,-5.807815721115644,1,0.5577088,1,1.0,1,0.04059798,1,0,False,False
olympian_god,1870.9411764705883,1800-2000,17,1.9742267308101813,1,-0.21995777545107087,1,-0.12565358616907812,1,-6.389419187694702,1,0.69282967,1,1.0,1,0.04857385,1,0,False,False
zannzetsu,1764.142857142857,1600-1800,7,4.833678205965833,-1,-0.1875020336306883,1,-0.05215044447429157,1,-1.15546596944111,1,0.24878092,1,1.0,1,0.065609045,1,0,False,False
trickybicky,1759.0,1600-1800,12,2.972728399062741,1,-0.2670994362651251,1,-0.09871073840500033,1,-5.0444589811996865,1,0.094555475,1,1.0,1,0.03023449,1,0,False,False
robertitof7,1820.1555555555556,1800-2000,45,1.6940223496460678,1,-0.10277842868215403,1,-0.1314250609484881,1,-4.625771699764438,1,1.488314,1,1.0,1,0.040144097,1,0,False,False
Skq,1151.3333333333333,1000-1200,6,3.2522812037446,1,-0.1315172625478238,1,-0.04820505832855149,1,-1.3043724804058678,1,1.5799823,1,1.0,1,0.17354454,1,0,False,False
Jgor,1935.3333333333333,1800-2000,18,1.3885482509581022,1,-0.16815398666018977,1,-0.172110511130879,1,-4.413161035498752,1,0.42903686,1,0.8317885455335348,1,0.0537113,1,0,False,False
dulic84,2105.0,2000-2200,10,2.449383263467283,1,0.050703077605295466,-1,-0.0982783892259419,1,-2.0480995420846444,1,0.71573025,1,1.0,1,0.080359265,1,1,False,False
Zoetrop,1279.8,1200-1400,40,2.1052839908627683,1,-0.16238479947548234,1,-0.14131900373039707,1,-6.3669203444433,1,0.3333107,1,1.0,1,0.053177968,1,0,False,False
VTumane,1765.9895833333333,1600-1800,96,2.288562327527151,1,-0.12473786457838609,1,-0.127620174185878,1,-3.2991087339421847,1,0.1533839,1,1.0,1,0.31470373,1,0,False,False
LolaGarcia,1531.4,1400-1600,5,1.4621439832422725,1,-0.22498274280332198,1,-0.12699011839088226,1,-2.1348574663819706,1,0.7513423,1,1.0,1,0.01322963,1,0,False,False
thecrab,1651.5,1600-1800,46,1.343675043498286,1,-0.19285836908479892,1,-0.1399346067650149,1,-4.104535631419055,1,0.57546335,1,1.0,1,0.04606633,1,0,False,False
FAN_TAS_MA,2168.7894736842104,2000-2200,38,1.4150112320190211,1,-0.25182166647913506,1,-0.16510212139159558,1,-4.135462040119303,1,1.0202011,1,0.8353979967843392,1,0.03454195,1,0,False,False
guilmocat,1610.96875,1600-1800,32,1.4079349477579726,1,-0.19285853700073718,1,-0.16096356505463272,1,-4.1963831644982,1,0.2871673,1,0.8275434933903663,1,0.085237235,1,0,False,False
Tiitom,1094.5,1000-1200,22,2.329190974754158,1,0.0907511435163384,-1,-0.08720836220142142,1,-1.919431008754259,1,0.6919368,1,1.0,1,0.39329135,1,1,False,False
winner4444,1813.7619047619048,1800-2000,42,1.2370774400786309,1,-0.15629832541477762,1,-0.13422818399807263,1,-4.008556280999662,1,0.3842796,1,0.8360320665582397,1,0.041350298,1,0,False,False
atelia,1926.7333333333333,1800-2000,15,2.8882504602721824,1,0.18169760666537216,-1,-0.06149554305787891,1,-1.157151459730085,1,3.779792,-1,1.0,1,0.653541,-1,2,True,False
skomantas,1543.8333333333333,1400-1600,12,1.4107329335852286,1,-0.3012549613263923,1,-0.16001842324336207,1,-2.9194951227684394,1,0.13666402,1,0.9172936553172439,1,0.03331738,1,0,False,False
gardelis,1831.6,1800-2000,10,2.468712434053034,1,-0.1886524844506572,1,-0.10147861897470012,1,-5.401612299595773,1,0.5467288,1,1.0,1,0.02896941,1,0,False,False
danielginns,1635.8695652173913,1600-1800,23,1.3933845201571864,1,-0.13623472758314614,1,-0.1570257797913558,1,-5.938353741743888,1,0.19396017,1,0.7357500917541714,1,0.025985604,1,0,False,False
kowabounga,1467.9259259259259,1400-1600,81,2.174546344395071,1,-0.25528332960983957,1,-0.1108077361605117,1,-4.9104698941575515,1,0.33417085,1,1.0,1,0.010923657,1,0,False,False
burlak,1380.2884615384614,1200-1400,52,1.4711250173114192,1,-0.28744804204670404,1,-0.15074861741438228,1,-6.07048136966863,1,0.48435578,1,1.0,1,0.07382545,1,0,False,False
caramba,1823.054054054054,1800-2000,37,2.3144537568500216,1,0.09610803910275001,-1,-0.08176166117979888,1,-0.8089329630426478,1,0.6230345,1,1.0,1,0.22770312,1,1,False,False
Stanojev_Aleksandar,1980.1891891891892,1800-2000,37,1.2177149652605175,1,-0.08679103917665953,1,-0.13700133252092134,1,-3.2259246954859515,1,0.47735623,1,1.0,1,0.08400224,1,0,False,False
jackodennis,2032.25,2000-2200,8,2.792625625478481,1,-0.2619832152332018,1,-0.049967325044032174,1,-1.6434677393343557,1,0.43790472,1,1.0,1,0.02273246,1,0,False,False
Stefan_H,1749.8297872340424,1600-1800,47,1.1823110069649925,1,-0.2915580727039784,1,-0.15549754500605756,1,-3.5812863530199097,1,0.16509691,1,0.918973541666308,1,0.013119692,1,0,False,False
vassalofgod,1737.2333333333333,1600-1800,30,1.3112334696239585,1,-0.24104213891833393,1,-0.1689568228453151,1,-4.193593503251038,1,0.28730795,1,0.3621561378968221,1,0.014601406,1,0,False,False
LARODASH2013,1984.2328767123288,1800-2000,73,0.9060228883076279,1,-0.20395672757851657,1,-0.15650185482912776,1,-6.778196578085837,1,0.64190143,1,0.913879863954435,1,0.073783435,1,0,False,False
magnusaronian,2168.4285714285716,2000-2200,7,3.517534471410357,1,-0.1047999599705407,1,-0.05286897929558487,1,-1.6671938750083006,1,0.40897968,1,1.0,1,0.1540392,1,0,False,False
roterm1945,1783.3076923076924,1600-1800,13,1.9882994340576121,1,-0.24314481581552916,1,-0.1573095297862354,1,-3.233753168975361,1,0.26753393,1,1.0,1,0.02983694,1,0,False,False
xek0ff,1918.6938775510205,1800-2000,49,1.695688657130959,1,-0.11173855881414618,1,-0.15890544056650086,1,-4.964434687670059,1,1.1802546,1,0.9177815659836573,1,0.08793412,1,0,False,False
joseolim,1353.6,1200-1400,25,2.587066202137383,1,-0.06854099708903316,1,-0.1360462512015529,1,-2.2676834488469035,1,0.46247718,1,1.0,1,0.13354158,1,0,False,False
Slavik_26rus,1508.8333333333333,1400-1600,12,2.729816486959491,1,-0.12611115358720837,1,-0.07203354791785588,1,-3.8071227276396256,1,0.54614335,1,1.0,1,0.24331897,1,0,False,False
nanopharma,1831.4583333333333,1800-2000,24,2.468712434053034,1,-0.05829154385211588,1,-0.09535011857486797,1,-2.6117370359412435,1,0.7281732,1,1.0,1,0.12109739,1,0,False,False
Stojkovic,1766.111111111111,1600-1800,9,2.468712434053034,1,-0.27189456081010754,1,-0.08937008789036971,1,-1.658399446055843,1,1.0771878,1,1.0,1,0.018583886,1,0,False,False
gsfurkan,1441.625,1400-1600,8,1.681275457681678,1,-0.014770250332700297,1,-0.14738682871076297,1,-4.82767833177027,1,1.2430243,1,1.0,1,0.27963275,1,0,False,False
Mephistoph1423,1355.923076923077,1200-1400,91,1.7189620713460592,1,-0.10766762371035532,1,-0.14292861567995807,1,-6.989301155744779,1,0.9172295,1,0.9123875032138079,1,0.22440335,1,0,False,False
Ahmedeldegwy82,1233.1739130434783,1200-1400,23,5.180838688871378,-1,-0.054455969307394714,1,0.0206357917697243,-1,0.611301420784951,-1,1.7843007,-1,1.0,1,1.1658092,-1,2,True,False
Bertone,1013.829268292683,1000-1200,41,3.0722643656161845,1,-0.03514134267977287,1,-0.0859970880609725,1,-1.5331254615354313,1,0.97213864,1,1.0,1,0.2755163,1,0,False,False
alphaman8,1519.8536585365853,1400-1600,41,1.9346720056169409,1,-0.20334578654576418,1,-0.12973762173144243,1,-3.7844036509001997,1,0.29919645,1,1.0,1,0.083296604,1,0,False,False
tammino,1655.1914893617022,1600-1800,141,1.0362752543697944,1,-0.2433498346288805,1,-0.17042088443050413,1,-5.058789481119052,1,0.19272423,1,0.5551480766090483,1,0.081995815,1,0,False,False
MSKOH,1372.25,1200-1400,8,3.405809119028253,1,-0.19720519236009681,1,-0.10083320541335333,1,-3.5012580537172644,1,0.5550292,1,1.0,1,0.10622583,1,0,False,False
youssef3,2109.5625,2000-2200,32,1.1324821095815234,1,-0.2626794253412348,1,-0.16325474489985886,1,-7.176132440541619,1,0.21844693,1,1.0,1,0.07370178,1,0,False,False
piedplat1985,1541.948717948718,1400-1600,39,3.743392998236153,1,-0.1667424924426284,1,-0.08120641825041836,1,-0.8389278669888425,1,1.7744287,-1,1.0,1,0.820367,-1,1,False,False
james_34,1130.4444444444443,1000-1200,36,1.8718107314507182,1,-0.21456616579196397,1,-0.1382444805342825,1,-5.068666861944222,1,0.5779682,1,1.0,1,0.2005668,1,0,False,False
gabrielxxxx,1681.8333333333333,1600-1800,18,2.9099181719819427,1,-0.029728763292305338,1,-0.0746724675809442,1,-3.072231704128691,1,0.5990388,1,1.0,1,0.45004272,1,0,False,False
Crips,1865.34375,1800-2000,32,1.7952723759302283,1,-0.18694859720478796,1,-0.12653086210193454,1,-7.437119562392781,1,0.2944867,1,1.0,1,0.046683062,1,0,False,False
vahid-khosroabadi,1482.7368421052631,1400-1600,19,4.836650129029923,-1,-0.19253914877896672,1,-0.09344099920966004,1,-1.1007378191594235,1,0.6163444,1,1.0,1,0.17927068,1,0,False,False
SergeyPolozhiev,2085.9166666666665,2000-2200,24,0.9060228883076279,1,-0.3064271705507231,1,-0.18215092241121755,1,-6.548417780405367,1,0.069273375,1,1.0,1,0.014935005,1,0,False,False
rosiebugsy,1612.8243243243244,1600-1800,74,2.1870307695949176,1,-0.2515262660830031,1,-0.1578729561870973,1,-6.4065584225403045,1,0.11214775,1,1.0,1,0.32533005,1,0,False,False
anactacia,1499.9615384615386,1400-1600,26,3.4417656510953467,1,-0.15412256703150606,1,-0.04731469815018652,1,-2.2701968837652178,1,1.3037671,1,1.0,1,0.5036799,-1,0,False,False
EwgenyOsin,1988.8333333333333,1800-2000,6,2.194540530793763,1,-0.2658989922061161,1,-0.11765003848647498,1,-4.14929520708013,1,0.3953161,1,1.0,1,0.060429513,1,0,False,False
ravi_508,1689.862745098039,1600-1800,51,2.468712434053034,1,-0.28307113235798176,1,-0.13602883429382817,1,-2.775061161705703,1,0.63949746,1,1.0,1,0.009882231,1,0,False,False
lolo2015,1446.65,1400-1600,20,8.09760930702075,-1,0.27135560702275563,-1,-0.007301992578642724,1,2.970253927970909,-1,2.1553047,-1,1.0,1,1.375221,-1,3,True,True
hanzalba14,1642.68,1600-1800,100,2.0913293876081642,1,-0.24591793067327927,1,-0.1363132783443517,1,-4.6950201725128435,1,0.24412245,1,1.0,1,0.04311062,1,0,False,False
khaledegy,1448.8,1400-1600,5,3.443567911070032,1,-0.16337824700492343,1,-0.06411349558632595,1,-0.7088100858098443,1,2.4622262,-1,1.0,1,0.03170321,1,1,False,False
trend19,1902.1626794258373,1800-2000,209,0.763535444931267,1,-0.2825748905337424,1,-0.1778698029344496,1,-7.088901062625816,1,0.52792597,1,0.32138180063475597,1,0.022390073,1,0,False,False
javierfergom,1260.6666666666667,1200-1400,12,2.0542572435974877,1,-0.06219877601983326,1,-0.11448235380530991,1,-5.058535835227073,1,0.89432335,1,1.0,1,0.30628034,1,0,False,False
cuatralbo,1896.1666666666667,1800-2000,12,2.695922553786787,1,-0.03911695126649595,1,-0.05290218723893042,1,-1.4034626668309391,1,0.65746766,1,1.0,1,0.055777617,1,0,False,False
the_bebop_alliance,1859.375,1800-2000,8,2.9127567019605296,1,0.00603926042729519,-1,-0.010825376920691299,1,-1.64144916084045,1,0.8418619,1,1.0,1,0.10918756,1,1,False,False
Victor1944,1892.6774193548388,1800-2000,31,1.1764652380328942,1,-0.2173594516978925,1,-0.13981350512227997,1,-2.5113933955638084,1,0.71645755,1,0.9158023672941593,1,0.049562376,1,0,False,False
DarrenThompson2659,1520.188524590164,1400-1600,122,1.7026596724355174,1,-0.2895146995190847,1,-0.15468589315415954,1,-4.237902070299001,1,0.15813185,1,0.9194999374069504,1,0.076908946,1,0,False,False
XoeZe,1569.0,1400-1600,6,2.883333999344421,1,-0.2617164966067944,1,-0.07594008960276666,1,-3.3246709726494545,1,0.1778541,1,1.0,1,0.006434619,1,0,False,False
Uriel12321xd,1462.8,1400-1600,10,0.9843866606671543,1,-0.1570145440858508,1,-0.17159134915674995,1,-4.197519056670083,1,0.52414805,1,0.6654678611080677,1,0.08352346,1,0,False,False
fulesp,1694.5263157894738,1600-1800,19,4.329365000362216,1,-0.1326922107175137,1,-0.059318273622234685,1,-1.3117729534256286,1,0.15634823,1,1.0,1,0.3699665,1,0,False,False
gaxe,1540.0588235294117,1400-1600,17,2.643082400000287,1,-0.14725874254117444,1,-0.12968971755356762,1,-3.5594449877355574,1,0.2855725,1,1.0,1,0.05362756,1,0,False,False
Nicolascacchi,1537.0697674418604,1400-1600,43,1.1353702353200696,1,-0.2415490074764166,1,-0.16366652609983773,1,-4.0965986336223645,1,0.28278607,1,0.6496131854169587,1,0.053175304,1,0,False,False
sorena11,2324.8571428571427,2200+,49,6.170725347572818,-1,-0.22574556857089068,1,-0.0849860817408793,1,-1.161717726336036,1,1.291974,1,1.0,1,0.037141748,1,0,False,False
jldhuy,1704.8028169014085,1600-1800,71,1.4624932176595455,1,-0.177569902078492,1,-0.14117089153654133,1,-3.0274860300425095,1,0.59075177,1,1.0,1,0.12265579,1,0,False,False
Prometeo88,1852.3846153846155,1800-2000,65,3.3568125720647295,1,-0.22729215981773643,1,-0.08097523301743809,1,-4.304726986153335,1,0.28163776,1,1.0,1,0.011733864,1,0,False,False
Blacktoothgrim,1755.6666666666667,1600-1800,15,2.861933612287433,1,0.033179059259073274,-1,-0.037319055177493565,1,-1.3698288968888441,1,3.4518673,-1,1.0,1,0.09962859,1,2,True,False
narizblanca,2016.375,2000-2200,16,6.529644034004167,-1,-0.1249965253659977,1,-0.07821528487076629,1,-0.45668612377507234,1,2.0428817,-1,1.0,1,0.4584659,1,1,False,False
Orientalist,2138.560975609756,2000-2200,41,1.2678157660661322,1,-0.31195158946669055,1,-0.1668170033025549,1,-5.765985227093437,1,0.11195862,1,1.0,1,0.04675104,1,0,False,False
Pj0tr,1821.7117117117118,1800-2000,111,1.4539800666458984,1,-0.2368465047138406,1,-0.16163476721110787,1,-5.696501388460782,1,1.0362992,1,0.9060155108893543,1,0.037000496,1,0,False,False
lev2010,1668.0892857142858,1600-1800,56,2.9304378114110015,1,-0.29040465568464224,1,-0.09022063633059607,1,-5.593658047803623,1,0.21917266,1,1.0,1,0.0153552,1,0,False,False
Fabiking,1515.9444444444443,1400-1600,18,1.3857078662452844,1,-0.28354831443312767,1,-0.15405023612707092,1,-3.526035942963481,1,0.06347182,1,0.918551772063378,1,0.04800492,1,0,False,False
noor_hinnawi,1466.4444444444443,1400-1600,9,1.8434747163773737,1,-0.050210957259626765,1,-0.1296824865499826,1,-3.035034896475236,1,0.930288,1,1.0,1,0.21177226,1,0,False,False
cosmarencos,1768.1724137931035,1600-1800,29,1.1392392462411802,1,-0.2910601390179748,1,-0.16912545735685514,1,-5.439917529862227,1,0.14574398,1,0.6665861443425376,1,0.09518752,1,0,False,False
pribi78,2323.0625,2200+,32,2.695922553786787,1,-0.2518439489356594,1,-0.08929029938742622,1,-3.1898080776563615,1,2.3172686,-1,1.0,1,0.124851674,1,1,False,False
nicolas_rafael_salva,1118.375,1000-1200,64,3.6073916546930636,1,-0.08918475681519289,1,-0.09741929075793182,1,-2.004272292147128,1,2.3013275,-1,1.0,1,0.7947228,-1,1,False,False
BorisTheGreat,1854.5862068965516,1800-2000,29,1.3103624371121525,1,-0.2603656856726162,1,-0.16558378506917204,1,-7.214091056477073,1,0.102432884,1,0.7,1,0.042923585,1,0,False,False
GSOM,1630.076923076923,1600-1800,13,1.2192467337329538,1,-0.04190114938717393,1,-0.14039630549112703,1,-3.607946976439494,1,1.595245,-1,0.7466724189006272,1,0.35579258,1,1,False,False
Venguard,1563.1,1400-1600,40,1.5242906061188006,1,-0.019576389384145187,1,-0.13389548595302792,1,-2.6133571363632395,1,0.75013286,1,0.9087911429986706,1,0.2062394,1,0,False,False
rihego,1697.8169014084508,1600-1800,71,1.1130859132594146,1,-0.1853838748411818,1,-0.14357634563873317,1,-2.7978494529571316,1,0.67461854,1,1.0,1,0.2007625,1,0,False,False
L1eur,1781.26,1600-1800,100,3.2065118801397734,1,-0.23880314316364126,1,-0.11674490662914822,1,-5.999089108657199,1,0.8534635,1,1.0,1,0.40546292,1,0,False,False
ilias28,2072.4,2000-2200,50,1.255473436145416,1,-0.19033539237680408,1,-0.1668390325826699,1,-5.506898500718363,1,0.9894127,1,1.0,1,0.15462275,1,0,False,False
Sipontino,1817.6470588235295,1800-2000,17,1.4689441243550136,1,-0.2564267475714297,1,-0.15059518646344938,1,-2.4240555398382435,1,0.26895905,1,0.8346858651202035,1,0.13091773,1,0,False,False
FlyingLeopard,1722.53125,1600-1800,32,2.505488282560489,1,-0.1833242824145418,1,-0.11495321453945473,1,-4.420590267194595,1,0.15895183,1,1.0,1,0.07164883,1,0,False,False
mev,2048.6129032258063,2000-2200,31,1.8394528592441552,1,-0.2677012878891116,1,-0.1503581751611638,1,-6.24735640495727,1,0.3528762,1,1.0,1,0.13990329,1,0,False,False
tartarin9999,1782.4833333333333,1600-1800,60,0.90359921817771,1,-0.28314633140033996,1,-0.18500236348470395,1,-6.913427581016781,1,0.053852648,1,0.4715390325307427,1,0.0077633997,1,0,False,False
HolyDiver97,1818.5,1800-2000,16,1.3933845201571864,1,-0.23251107979224805,1,-0.15681605511731556,1,-5.740783649350038,1,0.33799306,1,1.0,1,0.06067621,1,0,False,False
omerozkan,1785.3333333333333,1600-1800,42,1.6153389211584623,1,-0.15814262420106084,1,-0.1508719852440662,1,-4.680898163083596,1,0.70091313,1,0.9150100238570192,1,0.20285693,1,0,False,False
manga3815,1432.7307692307693,1400-1600,26,1.9425964073320259,1,-0.18742669987443583,1,-0.16410955767250546,1,-3.6156778256124396,1,0.66457015,1,0.9164054438421172,1,0.22762762,1,0,False,False
firefly28,1378.0857142857142,1200-1400,35,1.929314962108821,1,-0.1487630734412262,1,-0.15492752488829298,1,-4.292539693643245,1,1.3846769,1,0.91614416747811,1,0.18197188,1,0,False,False
elsauce,1650.5714285714287,1600-1800,7,1.7302036065208843,1,-0.19112954908190116,1,-0.12898301585110428,1,-4.883440825994845,1,0.20800407,1,1.0,1,0.07046876,1,0,False,False
